Exx	Eyy	Ezz	Eyz	Exz	Exy	Txx	Tyy	Tzz	Tyz	Txz	Txy	TwinRealVF	TwinMade	SlipTotal	Basal	Prismatic	Pyr1	Pyr2	Slip_share_Twin
2.62469e-15	0.411066	-0.225592	1.23343e-18	-4.59816e-20	9.35222e-19	15.1554	73.6684	-80.7434	-0.453709	0.917808	-0.555121	0.316839	0.126709	0.963355	0.364535	0.304365	0.294454	0	0.0408723
2.64456e-15	0.415633	-0.226961	9.93941e-19	1.25226e-20	9.754e-19	15.2702	73.7982	-80.9339	-0.437837	0.939264	-0.577007	0.31835	0.127441	0.972207	0.36769	0.307044	0.297473	0	0.0410671
2.66866e-15	0.420223	-0.228322	1.13485e-18	-1.07166e-19	9.80013e-19	15.3668	73.9124	-81.0985	-0.419605	0.899078	-0.606661	0.319836	0.12793	0.980585	0.370711	0.30963	0.300244	0	0.0412589
2.69785e-15	0.424835	-0.229677	1.27645e-18	1.17241e-20	1.0436e-18	15.4571	74.0173	-81.2513	-0.413482	0.872611	-0.615975	0.321304	0.12915	0.988779	0.373704	0.312202	0.302874	0	0.0414482
2.71373e-15	0.429471	-0.231026	1.34761e-18	1.0991e-19	1.11262e-18	15.5633	74.1672	-81.4529	-0.379784	0.852829	-0.634082	0.322739	0.129639	0.997644	0.376829	0.314857	0.305958	0	0.0416333
2.73737e-15	0.43413	-0.232367	1.32387e-18	1.29407e-19	1.10186e-18	15.6399	74.2767	-81.5961	-0.410164	0.883318	-0.654113	0.324154	0.130615	1.00583	0.379799	0.317414	0.308618	0	0.0418159
2.75943e-15	0.438813	-0.233702	1.51978e-18	1.60003e-20	1.13531e-18	15.7397	74.4139	-81.7825	-0.441338	0.912739	-0.699618	0.325543	0.13208	1.01446	0.382879	0.319996	0.311584	0	0.041995
2.77794e-15	0.443519	-0.23503	1.31444e-18	4.41641e-20	9.83139e-19	15.8758	74.5731	-82.0194	-0.450123	0.936978	-0.704539	0.326901	0.134277	1.02356	0.386096	0.322625	0.314845	0	0.0421702
2.7964e-15	0.448248	-0.236352	1.32219e-18	8.36966e-20	7.46254e-19	16.0274	74.793	-82.3203	-0.413916	0.93695	-0.702969	0.32822	0.136475	1.03338	0.389413	0.32537	0.318594	0	0.0423403
2.8157e-15	0.453001	-0.237667	1.44717e-18	1.60847e-19	7.9692e-19	16.1885	74.9848	-82.6025	-0.386206	0.930412	-0.689915	0.329492	0.138428	1.04329	0.392824	0.328172	0.322297	0	0.0425045
2.83316e-15	0.457778	-0.238975	1.85014e-18	4.07308e-19	7.36062e-19	16.3091	75.2075	-82.879	-0.411066	0.910688	-0.753911	0.330728	0.139893	1.05294	0.396008	0.330946	0.325982	0	0.0426639
2.85213e-15	0.462579	-0.240277	2.26591e-18	4.64946e-19	9.90802e-19	16.4127	75.3661	-83.0825	-0.375729	0.896315	-0.797449	0.331926	0.141357	1.06211	0.399167	0.333612	0.32933	0	0.0428185
2.87154e-15	0.467404	-0.241572	1.92381e-18	3.84247e-19	8.62544e-19	16.5127	75.5287	-83.2865	-0.376338	0.919333	-0.799321	0.333088	0.142334	1.07127	0.402304	0.336259	0.33271	0	0.0429684
2.88875e-15	0.472253	-0.242861	1.73387e-18	3.29455e-19	8.91234e-19	16.6101	75.6802	-83.4848	-0.395059	0.927029	-0.774331	0.334228	0.143799	1.07998	0.405322	0.338829	0.335824	0	0.0431154
2.90629e-15	0.477127	-0.244144	1.66837e-18	3.20685e-19	5.65757e-19	16.7227	75.8521	-83.711	-0.361631	0.942788	-0.775761	0.335335	0.145264	1.08917	0.408458	0.341473	0.339235	0	0.0432582
2.92472e-15	0.482025	-0.24542	1.88644e-18	3.12941e-19	4.885e-19	16.8334	76.0274	-83.9387	-0.356935	0.893078	-0.756318	0.336411	0.145752	1.09838	0.411614	0.344116	0.342646	0	0.0433971
2.94542e-15	0.486947	-0.246689	1.40004e-18	2.91732e-19	6.3216e-19	16.9125	76.1504	-84.0983	-0.393597	0.878636	-0.746999	0.337471	0.146484	1.10666	0.414556	0.346647	0.345453	0	0.0435338
2.96963e-15	0.491894	-0.247953	1.66751e-18	2.27836e-19	1.12552e-18	16.9975	76.2923	-84.2792	-0.401385	0.872969	-0.721181	0.338514	0.146973	1.11514	0.417496	0.349188	0.348455	0	0.0436683
2.99083e-15	0.496866	-0.24921	1.77958e-18	3.68477e-19	1.27115e-18	17.0714	76.4078	-84.4268	-0.396186	0.90136	-0.709561	0.339538	0.147705	1.12342	0.420419	0.351705	0.35129	0	0.0438004
3.013e-15	0.501863	-0.250461	2.08332e-18	4.13465e-19	1.1476e-18	17.1608	76.5409	-84.6034	-0.416113	0.880414	-0.748031	0.340543	0.148438	1.13194	0.423382	0.354239	0.354314	0	0.0439301
3.03273e-15	0.506885	-0.251705	2.11485e-18	2.68248e-19	1.58821e-18	17.2512	76.6712	-84.7787	-0.45715	0.867843	-0.749738	0.341529	0.148926	1.14045	0.426362	0.356748	0.357335	0	0.0440572
3.05382e-15	0.511932	-0.252944	2.1017e-18	3.62966e-19	1.55129e-18	17.3263	76.8057	-84.9468	-0.493808	0.886976	-0.741406	0.342502	0.149414	1.14875	0.429264	0.359287	0.360203	0	0.0441827
3.07672e-15	0.517005	-0.254176	2.18482e-18	4.32607e-19	1.40174e-18	17.409	76.9253	-85.1075	-0.503473	0.904304	-0.742807	0.343461	0.150391	1.15705	0.432199	0.361787	0.363066	0	0.0443064
3.09204e-15	0.522102	-0.255402	1.7813e-18	4.94094e-19	1.31837e-18	17.4733	77.0946	-85.2922	-0.544381	0.908533	-0.723671	0.344398	0.150879	1.16587	0.435183	0.364371	0.366318	0	0.0444273
3.10984e-15	0.527226	-0.256622	1.69285e-18	6.60831e-19	1.36458e-18	17.5422	77.2185	-85.4451	-0.572929	0.903814	-0.733568	0.345319	0.151611	1.17417	0.438091	0.366862	0.369221	0	0.0445462
3.12768e-15	0.532375	-0.257836	1.69113e-18	7.75027e-19	1.61969e-18	17.6194	77.3649	-85.6255	-0.591027	0.887961	-0.717871	0.346225	0.151855	1.1828	0.441105	0.36945	0.372249	0	0.044663
3.15533e-15	0.53755	-0.259043	1.40722e-18	8.11884e-19	1.77684e-18	17.6723	77.4762	-85.7546	-0.581029	0.899578	-0.720584	0.347118	0.152588	1.19089	0.443961	0.371952	0.374978	0	0.0447782
3.18051e-15	0.542751	-0.260245	1.10503e-18	6.41948e-19	1.80701e-18	17.7449	77.618	-85.9255	-0.588076	0.871329	-0.715535	0.347994	0.153076	1.19947	0.446922	0.37448	0.378065	0	0.0448912
3.20401e-15	0.547977	-0.261441	9.45656e-19	8.37352e-19	1.92955e-18	17.812	77.7441	-86.0791	-0.593996	0.84855	-0.722125	0.348856	0.154053	1.20782	0.449849	0.377006	0.380968	0	0.0450025
3.22767e-15	0.553231	-0.262631	1.24891e-18	8.88078e-19	1.96895e-18	17.8995	77.9044	-86.2793	-0.592274	0.848178	-0.716029	0.349698	0.155029	1.21677	0.452945	0.379632	0.384194	0	0.045111
3.24732e-15	0.55851	-0.263815	1.32274e-18	8.2933e-19	2.35955e-18	17.9909	78.0529	-86.4715	-0.629559	0.896449	-0.723744	0.350517	0.156006	1.22576	0.456055	0.38228	0.387426	0	0.0452167
3.26592e-15	0.563816	-0.264992	1.62192e-18	7.67449e-19	2.39492e-18	18.0856	78.2111	-86.6766	-0.643049	0.896041	-0.699262	0.351317	0.156738	1.23466	0.459089	0.384852	0.390722	0	0.0453198
3.28546e-15	0.569148	-0.266165	1.36757e-18	7.07604e-19	2.35382e-18	18.1722	78.3461	-86.8545	-0.629047	0.848786	-0.733268	0.352098	0.157715	1.24332	0.46207	0.387393	0.393854	0	0.0454207
3.30451e-15	0.574507	-0.267331	1.48547e-18	5.30803e-19	2.49422e-18	18.2663	78.4986	-87.0533	-0.631331	0.869301	-0.757686	0.352859	0.158691	1.25232	0.465159	0.390027	0.397133	0	0.0455188
3.32172e-15	0.579894	-0.268491	1.59449e-18	5.20938e-19	2.2467e-18	18.3616	78.6406	-87.2427	-0.649553	0.87025	-0.759864	0.353596	0.159668	1.26129	0.46823	0.392605	0.400459	0	0.0456139
3.34224e-15	0.585307	-0.269646	1.62575e-18	5.78412e-19	2.04049e-18	18.4514	78.7963	-87.44	-0.66982	0.858013	-0.742139	0.354314	0.160156	1.27024	0.471265	0.39519	0.403786	0	0.0457064
3.36647e-15	0.590747	-0.270795	1.72319e-18	7.07305e-19	2.14184e-18	18.5196	78.9297	-87.6014	-0.66633	0.842837	-0.746965	0.355018	0.161133	1.27865	0.474142	0.39771	0.4068	0	0.0457974
3.38667e-15	0.596214	-0.271938	1.74856e-18	6.29319e-19	1.9335e-18	18.5918	79.0962	-87.7919	-0.705527	0.814491	-0.760673	0.355703	0.162109	1.2876	0.477119	0.40027	0.410207	0	0.0458857
3.40857e-15	0.601709	-0.273075	1.82944e-18	5.93068e-19	2.00737e-18	18.667	79.2535	-87.9766	-0.664195	0.774466	-0.783289	0.356366	0.162598	1.29663	0.480197	0.402887	0.413551	0	0.0459712
3.43123e-15	0.607232	-0.274207	2.23177e-18	4.57994e-19	1.98209e-18	18.7259	79.3851	-88.127	-0.638936	0.782561	-0.763596	0.357013	0.162842	1.30507	0.483094	0.405401	0.416578	0	0.0460547
3.45782e-15	0.612782	-0.275333	2.15666e-18	3.84125e-19	1.99008e-18	18.7823	79.5103	-88.2722	-0.649134	0.775371	-0.755652	0.357652	0.162842	1.31318	0.485816	0.407875	0.419493	0	0.0461371
3.48072e-15	0.61836	-0.276454	2.19301e-18	4.24774e-19	1.95148e-18	18.8439	79.6095	-88.4005	-0.652996	0.764916	-0.764279	0.358284	0.162842	1.32103	0.488536	0.410297	0.422199	0	0.0462187
3.49951e-15	0.623965	-0.277569	2.05108e-18	3.43072e-19	2.07727e-18	18.9066	79.7089	-88.5298	-0.655252	0.754668	-0.772278	0.35891	0.16333	1.32888	0.491253	0.412718	0.424909	0	0.0462993
3.52013e-15	0.629599	-0.278678	1.91651e-18	5.22876e-19	2.17317e-18	18.9832	79.837	-88.6937	-0.636299	0.750888	-0.775642	0.359522	0.163574	1.33737	0.494164	0.415253	0.427949	0	0.0463783
3.54559e-15	0.635262	-0.279782	1.46171e-18	4.07868e-19	1.74186e-18	19.048	79.9536	-88.8382	-0.622158	0.732775	-0.78908	0.360124	0.164062	1.34554	0.496972	0.417727	0.430837	0	0.046456
3.56876e-15	0.640952	-0.28088	1.66302e-18	1.33331e-19	2.08379e-18	19.1177	80.0833	-88.997	-0.645936	0.726236	-0.793294	0.360713	0.164551	1.35395	0.499815	0.420189	0.433944	0	0.046532
3.59188e-15	0.646671	-0.281973	1.5466e-18	3.20212e-19	2.20375e-18	19.1952	80.2093	-89.1602	-0.663625	0.716588	-0.793168	0.36129	0.164551	1.36236	0.502669	0.422627	0.437064	0	0.0466064
3.6153e-15	0.652419	-0.28306	1.92761e-18	2.51959e-19	2.06247e-18	19.2567	80.3096	-89.2901	-0.667466	0.706501	-0.793307	0.36186	0.165527	1.37022	0.505374	0.425042	0.439805	0	0.04668
3.63159e-15	0.658196	-0.284142	1.92977e-18	3.72274e-19	1.80624e-18	19.3118	80.4911	-89.4786	-0.700545	0.69088	-0.79619	0.362412	0.166016	1.3793	0.508319	0.427626	0.443353	0	0.0467512
3.65373e-15	0.664001	-0.285219	1.97554e-18	4.42521e-19	2.06015e-18	19.389	80.6263	-89.6508	-0.690096	0.658253	-0.816231	0.362952	0.166504	1.38781	0.511194	0.430135	0.446479	0	0.0468209
3.68176e-15	0.669836	-0.28629	1.94228e-18	4.05596e-19	2.21794e-18	19.4546	80.7668	-89.8171	-0.668065	0.657337	-0.828283	0.363482	0.166748	1.39632	0.514038	0.432671	0.449612	0	0.0468892
3.70572e-15	0.6757	-0.287356	2.37103e-18	2.73602e-19	2.16119e-18	19.5222	80.8882	-89.9712	-0.686929	0.657783	-0.832835	0.364004	0.16748	1.40453	0.516832	0.435137	0.452558	0	0.0469565
3.72478e-15	0.681593	-0.288417	2.73808e-18	3.30914e-19	2.13377e-18	19.5821	81.0475	-90.148	-0.72962	0.66734	-0.832596	0.364512	0.167725	1.41338	0.519767	0.437707	0.455907	0	0.047022
3.74833e-15	0.687516	-0.289472	2.41026e-18	3.35209e-19	2.38783e-18	19.6537	81.1696	-90.3077	-0.726378	0.65655	-0.828647	0.365014	0.167725	1.4216	0.522558	0.440177	0.458863	0	0.0470867
3.77367e-15	0.693468	-0.290522	2.00703e-18	1.2274e-19	2.13831e-18	19.7089	81.2715	-90.4351	-0.731525	0.654627	-0.824608	0.36551	0.168213	1.42948	0.525242	0.442584	0.461654	0	0.0471508
3.79834e-15	0.699451	-0.291567	2.05269e-18	5.23228e-20	2.45074e-18	19.7575	81.4231	-90.5979	-0.75742	0.648836	-0.790161	0.365997	0.168701	1.43799	0.527993	0.445098	0.464897	0	0.0472137
3.82265e-15	0.705463	-0.292606	2.35649e-18	1.5797e-19	2.51038e-18	19.816	81.5601	-90.7566	-0.763459	0.64903	-0.802304	0.366474	0.168945	1.44655	0.530884	0.447616	0.468046	0	0.0472752
3.84876e-15	0.711506	-0.293641	1.9248e-18	2.55983e-19	2.12089e-18	19.8713	81.6779	-90.8964	-0.763613	0.668452	-0.789561	0.366942	0.169189	1.45474	0.533652	0.450038	0.471053	0	0.0473356
3.87163e-15	0.717578	-0.29467	2.01235e-18	3.42095e-19	1.76024e-18	19.9195	81.8023	-91.0353	-0.779706	0.66253	-0.767304	0.367402	0.169678	1.46296	0.536404	0.452477	0.474078	0	0.0473949
3.89164e-15	0.723682	-0.295694	2.142e-18	3.91835e-19	1.72782e-18	19.9676	81.9452	-91.1885	-0.774197	0.686276	-0.768269	0.367852	0.170654	1.47154	0.539278	0.454994	0.477265	0	0.0474528
3.90882e-15	0.729815	-0.296713	1.81833e-18	4.59038e-19	1.39945e-18	20.0366	82.1142	-91.3811	-0.780733	0.685503	-0.766811	0.368285	0.170654	1.4807	0.542309	0.457495	0.480898	0	0.0475088
3.9321e-15	0.73598	-0.297727	1.66622e-18	3.98188e-19	1.84664e-18	20.0817	82.2223	-91.5047	-0.776647	0.693107	-0.759991	0.368714	0.170654	1.4886	0.544975	0.45989	0.483736	0	0.0475641
3.95712e-15	0.742175	-0.298736	1.91723e-18	5.34894e-19	2.27576e-18	20.1272	82.3299	-91.6284	-0.772177	0.700134	-0.751752	0.369138	0.171143	1.4965	0.547638	0.462285	0.486579	0	0.0476187
3.97883e-15	0.748402	-0.299739	1.93758e-18	7.377e-19	2.52371e-18	20.1672	82.4867	-91.7881	-0.758213	0.709241	-0.739045	0.369553	0.172119	1.50507	0.550378	0.464794	0.489897	0	0.0476723
4.00149e-15	0.75466	-0.300738	1.92942e-18	8.11667e-19	2.73117e-18	20.2171	82.6769	-91.9831	-0.688401	0.705246	-0.751549	0.369954	0.172119	1.51438	0.553387	0.467431	0.493561	0	0.0477241
4.02459e-15	0.760949	-0.301732	2.10984e-18	7.96836e-19	2.55605e-18	20.2599	82.7864	-92.1062	-0.682599	0.713408	-0.739658	0.370351	0.172852	1.52229	0.556042	0.469821	0.496426	0	0.0477753
4.04158e-15	0.767269	-0.302721	2.23024e-18	1.02383e-18	2.66221e-18	20.2974	82.9541	-92.2703	-0.695383	0.695867	-0.713256	0.370735	0.173096	1.5312	0.55892	0.472329	0.49995	0	0.0478249
4.06324e-15	0.773622	-0.303705	2.27761e-18	1.19777e-18	2.78698e-18	20.3405	83.0812	-92.4076	-0.682595	0.720996	-0.684529	0.371112	0.173096	1.53942	0.561649	0.474729	0.503047	0	0.0478735
4.08725e-15	0.780006	-0.304684	1.8945e-18	1.30972e-18	3.50879e-18	20.3794	83.1924	-92.5289	-0.681551	0.730962	-0.671738	0.371485	0.17334	1.54734	0.564296	0.477113	0.505931	0	0.0479216
4.11262e-15	0.786422	-0.305658	1.73241e-18	1.24018e-18	3.63893e-18	20.417	83.3227	-92.6643	-0.698123	0.744221	-0.670478	0.371851	0.174072	1.55561	0.567048	0.47955	0.509012	0	0.0479688
4.12989e-15	0.79287	-0.306627	1.52382e-18	1.18264e-18	3.74548e-18	20.4577	83.4946	-92.8364	-0.700997	0.739881	-0.612444	0.372206	0.174316	1.56456	0.569917	0.482068	0.512576	0	0.0480145
4.15623e-15	0.799351	-0.307592	1.4897e-18	1.04239e-18	3.82211e-18	20.4929	83.6261	-92.9709	-0.682043	0.752199	-0.584226	0.372554	0.174561	1.57282	0.572611	0.484491	0.515716	0	0.0480594
4.17629e-15	0.805864	-0.308551	1.46864e-18	9.83136e-19	4.017e-18	20.5429	83.7521	-93.1149	-0.673124	0.770385	-0.567648	0.372896	0.175049	1.58107	0.575335	0.48689	0.518844	0	0.0481036
4.19968e-15	0.81241	-0.309506	1.06379e-18	1.05796e-18	3.85076e-18	20.5793	83.9039	-93.267	-0.670543	0.78494	-0.526512	0.37323	0.175537	1.58969	0.578119	0.489347	0.52222	0	0.0481467
4.21928e-15	0.818988	-0.310456	1.50826e-18	1.16797e-18	3.74055e-18	20.6256	84.0456	-93.4188	-0.646737	0.784193	-0.511326	0.373555	0.175781	1.59828	0.580953	0.491753	0.525574	0	0.0481886
4.2449e-15	0.8256	-0.311402	1.83528e-18	1.26487e-18	4.19379e-18	20.6599	84.1734	-93.5485	-0.622106	0.796068	-0.489275	0.373873	0.175781	1.60656	0.583697	0.494167	0.528697	0	0.0482296
4.2688e-15	0.832244	-0.312342	2.22352e-18	1.20022e-18	3.81706e-18	20.6962	84.2854	-93.669	-0.610996	0.798665	-0.476994	0.374187	0.176025	1.61449	0.586323	0.496537	0.531632	0	0.0482701
4.28924e-15	0.838922	-0.313278	2.35384e-18	9.61128e-19	3.34469e-18	20.725	84.42	-93.8009	-0.607775	0.810925	-0.480918	0.374495	0.176025	1.62279	0.589034	0.498957	0.534802	0	0.0483099
4.31382e-15	0.845634	-0.314209	2.45832e-18	1.03442e-18	3.28257e-18	20.7557	84.5342	-93.9183	-0.59238	0.813324	-0.468935	0.3748	0.176758	1.63073	0.591656	0.501325	0.537748	0	0.0483491
4.33155e-15	0.852379	-0.315136	2.69651e-18	1.05343e-18	3.11376e-18	20.7936	84.7022	-94.0853	-0.565277	0.829649	-0.46641	0.375094	0.177246	1.63971	0.594523	0.503798	0.541394	0	0.0483871
4.35611e-15	0.859158	-0.316058	2.75188e-18	9.96593e-19	3.47785e-18	20.8351	84.8559	-94.2459	-0.557597	0.827991	-0.440974	0.375383	0.177246	1.64841	0.597344	0.506281	0.544782	0	0.0484243
4.37711e-15	0.865971	-0.316975	2.3775e-18	1.09807e-18	3.1455e-18	20.8626	84.9711	-94.3618	-0.546479	0.831124	-0.432644	0.375668	0.177246	1.65635	0.599957	0.508644	0.547748	0	0.0484611
4.40029e-15	0.872818	-0.317888	2.30943e-18	9.89364e-19	2.78322e-18	20.8888	85.0871	-94.4771	-0.535043	0.834286	-0.423876	0.37595	0.17749	1.66429	0.602569	0.511006	0.550719	0	0.0484975
4.4278e-15	0.879699	-0.318796	2.99882e-18	8.59415e-19	2.56895e-18	20.9125	85.2222	-94.6048	-0.537644	0.824169	-0.398565	0.376226	0.177734	1.6726	0.605265	0.513399	0.553932	0	0.0485332
4.45041e-15	0.886615	-0.3197	3.67838e-18	6.22896e-19	2.92828e-18	20.9369	85.3608	-94.7367	-0.51194	0.833064	-0.376445	0.376498	0.177734	1.68093	0.60798	0.515817	0.557135	0	0.0485682
4.47645e-15	0.893566	-0.320599	3.50331e-18	7.15233e-19	3.45123e-18	20.962	85.4782	-94.8519	-0.505303	0.840496	-0.368452	0.376766	0.177734	1.68888	0.610584	0.518175	0.560122	0	0.0486028
4.50071e-15	0.900551	-0.321494	4.19969e-18	6.2056e-19	3.82712e-18	20.9884	85.5954	-94.968	-0.500521	0.849075	-0.360572	0.377032	0.177734	1.69683	0.613187	0.520533	0.563114	0	0.0486371
4.52527e-15	0.907571	-0.322385	4.51925e-18	5.19066e-19	4.05575e-18	21.0163	85.7125	-95.0851	-0.498054	0.858532	-0.35317	0.377295	0.177734	1.70479	0.615787	0.52289	0.566111	0	0.048671
4.55129e-15	0.914627	-0.32327	4.66109e-18	5.56838e-19	4.23818e-18	21.0456	85.8293	-95.2032	-0.497898	0.869009	-0.346608	0.377554	0.177979	1.71274	0.618385	0.525246	0.569112	0	0.0487045
4.57693e-15	0.921718	-0.324152	4.71533e-18	5.42353e-19	4.33968e-18	21.0771	85.9614	-95.3348	-0.509245	0.862246	-0.333195	0.377809	0.178223	1.72108	0.621112	0.52763	0.572333	0	0.0487374
4.59599e-15	0.928844	-0.325029	5.19004e-18	7.05991e-19	4.06817e-18	21.1028	86.0998	-95.4673	-0.524344	0.884338	-0.345516	0.378059	0.178955	1.72941	0.623761	0.530038	0.575609	0	0.0487696
4.61924e-15	0.936007	-0.325901	5.45162e-18	5.58264e-19	4.45899e-18	21.1192	86.275	-95.6195	-0.533074	0.898201	-0.326522	0.378298	0.179443	1.73853	0.626692	0.532543	0.579294	0	0.0488005
4.64432e-15	0.943205	-0.32677	4.92148e-18	6.50956e-19	4.86892e-18	21.1365	86.4389	-95.7653	-0.560331	0.890501	-0.290783	0.378531	0.179932	1.74724	0.629373	0.535012	0.58286	0	0.0488305
4.66668e-15	0.950439	-0.327634	5.03538e-18	6.75551e-19	4.59628e-18	21.1559	86.6014	-95.9122	-0.535271	0.885605	-0.289016	0.378758	0.180176	1.75598	0.632114	0.537463	0.586407	0	0.0488597
4.68996e-15	0.957709	-0.328493	5.1268e-18	7.53109e-19	4.02274e-18	21.1808	86.738	-96.0429	-0.545851	0.910563	-0.300569	0.37898	0.180664	1.76432	0.634786	0.539837	0.589702	0	0.0488884
4.70945e-15	0.965016	-0.329349	5.31546e-18	8.29655e-19	4.37132e-18	21.1985	86.9043	-96.1925	-0.56152	0.900406	-0.265145	0.379196	0.180908	1.77307	0.637471	0.542305	0.593294	0	0.0489163
4.73289e-15	0.97236	-0.3302	4.68085e-18	9.59479e-19	4.47033e-18	21.2148	87.044	-96.3184	-0.544043	0.898728	-0.277276	0.379408	0.180908	1.78146	0.640169	0.544711	0.596575	0	0.0489436
4.75845e-15	0.97974	-0.331047	4.5953e-18	9.30539e-19	4.50519e-18	21.2358	87.1618	-96.4313	-0.54208	0.904781	-0.275385	0.379617	0.180908	1.78943	0.642744	0.547049	0.599636	0	0.0489707
4.78396e-15	0.987157	-0.331889	4.29014e-18	8.65245e-19	4.31249e-18	21.256	87.2796	-96.5435	-0.53954	0.910873	-0.274804	0.379825	0.181396	1.7974	0.645317	0.549386	0.602701	0	0.0489974
4.8048e-15	0.994612	-0.332728	4.73043e-18	7.46588e-19	4.61621e-18	21.2822	87.4334	-96.6902	-0.529153	0.917636	-0.245995	0.380027	0.181885	1.80613	0.648093	0.551773	0.606266	0	0.0490234
4.82532e-15	1.0021	-0.333562	4.43914e-18	6.61746e-19	4.37936e-18	21.2973	87.5973	-96.8359	-0.553928	0.917648	-0.245417	0.380223	0.182373	1.81493	0.650836	0.554245	0.609847	0	0.0490488
4.84562e-15	1.00963	-0.334392	4.3018e-18	6.67564e-19	3.48805e-18	21.3042	87.7622	-96.9747	-0.543602	0.918409	-0.28051	0.380413	0.182373	1.82374	0.653582	0.556709	0.61345	0	0.0490733
4.87034e-15	1.0172	-0.335218	4.00989e-18	5.30385e-19	3.58678e-18	21.3233	87.8787	-97.0858	-0.533711	0.923698	-0.285348	0.380601	0.182373	1.83172	0.656145	0.559037	0.616542	0	0.0490975
4.8933e-15	1.02481	-0.33604	4.16468e-18	4.60437e-19	2.92873e-18	21.3421	87.9946	-97.1964	-0.524724	0.93014	-0.290389	0.380787	0.182617	1.83971	0.658705	0.561365	0.619638	0	0.0491215
4.91794e-15	1.03245	-0.336858	4.17791e-18	3.20094e-19	2.89391e-18	21.3623	88.1326	-97.3269	-0.535337	0.932819	-0.284183	0.380969	0.182861	1.84813	0.661399	0.563773	0.622961	0	0.049145
4.94122e-15	1.04013	-0.337671	4.19337e-18	3.37264e-19	2.66328e-18	21.3793	88.2721	-97.4557	-0.546817	0.940264	-0.300585	0.381149	0.183105	1.85656	0.664079	0.566174	0.626306	0	0.0491682
4.96871e-15	1.04785	-0.338481	4.58386e-18	3.54172e-20	2.90358e-18	21.3876	88.4154	-97.5797	-0.556775	0.944623	-0.317835	0.381325	0.183105	1.86496	0.666678	0.56857	0.629709	0	0.0491909
4.99579e-15	1.05561	-0.339287	4.69096e-18	2.58693e-19	3.49646e-18	21.401	88.533	-97.6869	-0.552572	0.947927	-0.321332	0.381499	0.183105	1.87295	0.669228	0.570891	0.632828	0	0.0492134
5.02189e-15	1.06341	-0.340088	4.65545e-18	2.03754e-19	3.7049e-18	21.4134	88.6505	-97.7934	-0.551919	0.951319	-0.324477	0.381672	0.18335	1.88094	0.671776	0.573212	0.635951	0	0.0492356
5.04563e-15	1.07124	-0.340886	4.81936e-18	1.96764e-20	3.62713e-18	21.4181	88.7893	-97.9097	-0.53641	0.963763	-0.312226	0.38184	0.18335	1.88935	0.674437	0.575589	0.639328	0	0.0492573
5.06992e-15	1.07912	-0.341679	5.18234e-18	-2.44897e-19	3.88948e-18	21.4285	88.9071	-98.0148	-0.539021	0.96627	-0.312299	0.382006	0.183838	1.89735	0.67698	0.577907	0.642462	0	0.0492788
5.09307e-15	1.08703	-0.342469	5.35904e-18	-2.44208e-19	3.98711e-18	21.4255	89.0724	-98.1461	-0.572548	0.976445	-0.312793	0.382167	0.184082	1.90617	0.679673	0.58036	0.64614	0	0.0492995
5.11855e-15	1.09499	-0.343255	5.4851e-18	-1.353e-19	3.45971e-18	21.4291	89.2144	-98.2646	-0.565539	0.9659	-0.325428	0.382324	0.184082	1.91461	0.682299	0.582744	0.649565	0	0.0493198
5.14115e-15	1.10298	-0.344036	5.1923e-18	-2.5529e-19	3.82984e-18	21.4391	89.332	-98.3692	-0.57046	0.963136	-0.321099	0.382479	0.184082	1.92261	0.684835	0.585057	0.652716	0	0.0493398
5.16349e-15	1.11102	-0.344814	5.55911e-18	-3.74727e-19	2.7687e-18	21.4481	89.4495	-98.4728	-0.578232	0.959873	-0.314772	0.382633	0.184326	1.93061	0.68737	0.587368	0.655873	0	0.0493596
5.18739e-15	1.1191	-0.345588	5.65218e-18	-2.80488e-19	2.79374e-18	21.4516	89.5882	-98.5884	-0.600713	0.969954	-0.322892	0.382782	0.184326	1.93904	0.690005	0.589728	0.659308	0	0.0493789
5.21081e-15	1.12721	-0.346358	6.02439e-18	-1.91304e-19	2.71934e-18	21.4584	89.7058	-98.6904	-0.607952	0.966331	-0.316175	0.382931	0.184326	1.94705	0.692535	0.592037	0.662474	0	0.049398
5.2319e-15	1.13537	-0.347125	6.11466e-18	2.94553e-20	2.72429e-18	21.4644	89.823	-98.7915	-0.612181	0.961223	-0.311311	0.383077	0.184326	1.95505	0.695063	0.594345	0.665646	0	0.049417
5.25534e-15	1.14357	-0.347887	6.11669e-18	6.22378e-20	2.73668e-18	21.4703	89.9398	-98.8924	-0.615249	0.955796	-0.308531	0.383222	0.184326	1.96306	0.697588	0.596653	0.668822	0	0.0494357
5.27979e-15	1.1518	-0.348646	6.232e-18	4.69832e-20	2.40172e-18	21.4761	90.0561	-98.9929	-0.618285	0.951546	-0.307142	0.383366	0.184326	1.97107	0.700112	0.598959	0.672003	0	0.0494542
5.30253e-15	1.16008	-0.349401	6.12637e-18	2.66477e-20	2.36444e-18	21.4815	90.1721	-99.093	-0.621272	0.948843	-0.306566	0.383508	0.18457	1.97909	0.702634	0.601264	0.675188	0	0.0494725
5.32213e-15	1.1684	-0.350152	6.97952e-18	-2.74921e-20	2.7076e-18	21.4796	90.3141	-99.2076	-0.635936	0.951708	-0.321309	0.383646	0.18457	1.98756	0.705247	0.60365	0.678667	0	0.0494904
