1.58500e+03 ,1.46049e-01 ,2.38043e-01 ,-1.41127e+00 ,
1.84100e+03 ,3.14718e+00 ,8.69611e-01 ,-3.98354e+00 ,
1.02600e+03 ,-1.10753e+00 ,2.46263e+00 ,-7.78946e-01 ,
1.28200e+03 ,-5.19772e-01 ,1.09473e-01 ,-1.38683e+00 ,
1.53800e+03 ,-2.33105e+00 ,1.46971e+01 ,2.13045e+00 ,
1.79400e+03 ,-3.76232e+00 ,6.98339e-01 ,8.83211e+00 ,
1.04200e+03 ,3.34985e+00 ,1.02762e+00 ,5.21710e-01 ,
1.29800e+03 ,-2.83522e-01 ,3.43185e-01 ,-3.99052e-01 ,
1.55400e+03 ,5.00466e+00 ,9.93847e-01 ,3.65260e-01 ,
1.81000e+03 ,1.88708e-01 ,2.06311e+00 ,-1.50806e-01 ,
1.05800e+03 ,-4.39699e-02 ,2.33682e-01 ,-6.02241e-01 ,
1.31400e+03 ,-9.15591e-02 ,-1.65262e-01 ,-7.29213e-02 ,
1.57000e+03 ,-5.92615e+00 ,-1.50936e-01 ,-2.99120e-01 ,
1.82600e+03 ,-3.67808e-02 ,2.84594e-01 ,1.23853e-01 ,
1.07400e+03 ,3.66949e+00 ,-1.11767e+00 ,-5.55864e-01 ,
1.33000e+03 ,-4.89006e+00 ,-6.09066e+00 ,-1.31826e+00 ,
1.58600e+03 ,-2.83249e-01 ,-2.25403e-01 ,3.35949e-01 ,
1.84200e+03 ,-4.74869e+00 ,-3.96477e-01 ,1.58722e-01 ,
1.02700e+03 ,1.89605e+00 ,5.70282e+00 ,1.46360e+00 ,
1.28300e+03 ,4.27722e+00 ,-3.28144e+00 ,-2.77046e+00 ,
1.53900e+03 ,1.98848e-02 ,7.57977e-01 ,-2.33123e-02 ,
1.79500e+03 ,1.26902e+00 ,1.01892e+00 ,2.31153e+00 ,
1.04300e+03 ,-3.86782e+03 ,9.01024e+03 ,-1.96355e+03 ,
1.29900e+03 ,7.38456e+00 ,-1.46274e+01 ,-2.65071e+00 ,
1.55500e+03 ,-2.45340e+00 ,8.71819e-01 ,-1.03569e+00 ,
1.81100e+03 ,-3.29707e-02 ,4.27436e-01 ,-1.55718e-02 ,
1.05900e+03 ,8.94119e-01 ,1.26985e+00 ,4.49465e-01 ,
1.31500e+03 ,5.69870e+00 ,-1.34258e+00 ,5.42667e-01 ,
1.57100e+03 ,-2.44981e+00 ,3.67778e+00 ,5.77800e-01 ,
1.82700e+03 ,2.47670e-01 ,1.57691e-01 ,-1.06444e+00 ,
1.07500e+03 ,8.03668e-02 ,3.29377e-01 ,-1.20207e-01 ,
1.33100e+03 ,1.87888e-01 ,-4.52110e-02 ,1.00769e-01 ,
1.58700e+03 ,1.53989e-01 ,-6.63996e-02 ,-1.23501e-02 ,
1.84300e+03 ,1.49412e-02 ,-5.20218e-01 ,-2.68789e+00 ,
